tick,agent-type,activity,bite-stat,patch-landuse
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,child,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,child,4,false,20
197,child,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,child,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
198,tourist-adult,2,false,60
198,tourist-senior,1,false,62
198,tourist-adult,2,false,61
198,adult,4,false,20
198,tourist-adult,2,true,62
198,tourist-adult,3,true,62
198,adult,4,false,20
198,tourist-senior,3,false,62
198,tourist-adult,1,false,62
198,tourist-adult,3,false,60
198,tourist-senior,4,false,20
198,tourist-senior,2,true,60
198,tourist-child,4,false,20
198,adult,4,false,20
198,tourist-adult,1,false,60
198,tourist-child,4,false,20
198,adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-adult,2,false,60
198,tourist-adult,4,false,20
198,tourist-adult,2,false,62
198,tourist-senior,4,false,20
198,tourist-adult,3,true,62
198,adult,4,false,20
198,senior,4,false,20
198,tourist-adult,2,false,62
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-senior,3,false,60
198,adult,4,false,20
198,tourist-adult,1,true,60
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-child,3,true,60
198,adult,4,false,20
198,child,3,true,60
198,tourist-senior,2,false,60
198,tourist-child,1,false,60
198,tourist-senior,3,false,60
198,tourist-child,3,false,62
198,tourist-adult,3,false,62
198,tourist-senior,4,false,20
198,tourist-child,3,false,62
198,tourist-adult,1,false,62
198,adult,4,false,20
198,tourist-adult,3,false,62
198,tourist-adult,3,false,62
198,tourist-senior,3,false,60
198,tourist-adult,1,false,62
198,tourist-adult,4,false,20
198,tourist-child,3,false,60
198,tourist-adult,1,false,62
198,tourist-adult,3,true,62
198,adult,4,false,20
198,tourist-adult,3,false,60
198,tourist-senior,2,false,60
198,child,3,false,62
198,senior,2,true,60
198,tourist-adult,2,false,60
198,tourist-adult,4,false,20
198,senior,2,false,62
198,tourist-child,4,false,20
198,tourist-child,2,true,60
198,tourist-adult,2,false,62
198,tourist-adult,4,false,20
198,adult,4,false,20
198,tourist-senior,1,false,60
198,senior,3,false,60
198,adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-child,4,false,20
198,tourist-child,1,false,60
198,adult,4,false,20
198,tourist-senior,4,false,20
198,adult,4,false,20
198,tourist-child,2,false,62
198,tourist-senior,4,false,20
198,tourist-senior,4,false,20
198,adult,4,false,20
198,adult,4,false,20
198,tourist-adult,4,false,20
198,child,2,false,61
198,tourist-child,2,false,60
198,adult,4,false,20
198,tourist-adult,2,false,60
198,adult,4,false,20
198,adult,4,false,20
198,tourist-adult,4,false,20
198,adult,4,false,20
198,tourist-senior,4,false,20
198,tourist-adult,3,false,60
198,tourist-adult,3,false,62
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-senior,3,false,62
198,senior,3,false,62
198,tourist-senior,4,false,20
198,tourist-adult,2,false,60
198,tourist-adult,3,false,60
198,tourist-adult,1,false,62
198,adult,4,false,20
198,tourist-adult,1,false,60
198,tourist-adult,2,false,62
198,adult,4,false,20
198,tourist-adult,1,false,60
198,senior,4,false,20
198,tourist-senior,3,true,60
198,tourist-adult,3,false,60
198,tourist-adult,3,true,60
198,tourist-adult,1,false,62
198,adult,4,false,20
198,tourist-adult,1,true,60
198,tourist-adult,3,false,60
198,tourist-adult,3,false,60
198,tourist-adult,3,false,62
198,adult,4,false,20
198,adult,4,false,20
198,tourist-senior,3,true,60
198,tourist-child,1,false,62
198,tourist-adult,3,false,62
198,tourist-adult,2,false,62
198,tourist-child,2,false,60
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-child,4,false,20
198,tourist-adult,1,false,60
198,adult,4,false,20
198,tourist-adult,1,false,62
198,tourist-adult,3,false,62
198,tourist-child,2,false,60
198,adult,4,false,20
198,tourist-adult,2,false,60
198,tourist-adult,2,false,60
198,adult,4,false,20
198,senior,2,true,62
198,tourist-senior,4,false,20
198,senior,4,false,20
198,tourist-senior,2,false,61
198,tourist-adult,4,false,20
198,tourist-child,4,false,20
198,tourist-adult,3,false,62
198,tourist-child,3,false,62
198,adult,4,false,20
198,tourist-adult,2,false,62
198,tourist-adult,1,true,62
198,adult,4,false,20
198,senior,1,false,60
198,tourist-adult,3,false,60
198,tourist-adult,3,true,62
198,tourist-senior,3,false,60
198,tourist-adult,2,false,62
198,adult,4,false,20
198,tourist-senior,2,false,60
198,senior,1,false,60
198,tourist-adult,1,false,60
198,tourist-senior,1,false,60
198,tourist-child,2,false,62
198,tourist-child,3,false,62
198,adult,4,false,20
198,tourist-adult,2,false,62
198,tourist-senior,4,false,20
198,adult,4,false,20
198,tourist-child,4,false,20
198,child,4,false,20
198,tourist-adult,3,true,62
198,tourist-child,1,false,62
198,tourist-child,3,true,62
198,adult,4,false,20
198,tourist-adult,2,false,61
198,adult,4,false,20
198,tourist-senior,4,false,20
198,tourist-senior,4,false,20
198,tourist-child,1,false,60
198,tourist-adult,3,false,62
198,tourist-adult,1,false,62
198,tourist-senior,4,false,20
198,tourist-child,4,false,20
198,child,4,false,20
198,senior,2,true,62
198,tourist-adult,3,false,62
198,tourist-adult,2,false,60
198,tourist-adult,2,false,62
198,tourist-adult,4,false,20
198,tourist-child,2,false,60
198,tourist-adult,3,true,60
198,tourist-adult,1,false,62
198,tourist-adult,1,false,60
198,tourist-adult,3,false,60
198,adult,4,false,20
198,tourist-child,4,false,20
198,tourist-adult,3,false,62
198,tourist-child,3,false,60
198,senior,4,false,20
198,tourist-senior,3,true,62
198,tourist-adult,3,false,60
198,tourist-senior,1,false,62
198,tourist-adult,4,false,20
198,tourist-adult,3,true,60
198,tourist-adult,1,false,60
198,adult,4,false,20
198,adult,4,false,20
198,tourist-senior,2,false,60
198,adult,4,false,20
198,senior,3,false,62
198,tourist-adult,2,false,60
198,adult,4,false,20
198,child,4,false,20
198,tourist-adult,1,false,62
198,tourist-child,2,false,60
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,senior,1,false,60
198,tourist-senior,1,false,60
198,tourist-child,3,false,60
198,tourist-senior,2,false,60
198,senior,1,false,62
198,tourist-adult,2,false,61
198,tourist-child,2,false,62
198,tourist-senior,1,false,60
198,tourist-child,1,false,60
198,tourist-adult,4,false,20
198,tourist-senior,4,false,20
198,tourist-adult,3,false,60
198,tourist-adult,3,false,62
198,tourist-adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-adult,2,false,62
198,tourist-adult,4,false,20
198,tourist-child,2,false,60
198,tourist-adult,3,true,62
198,tourist-senior,1,false,62
198,tourist-senior,3,false,60
198,adult,4,false,20
198,tourist-child,1,false,60
198,adult,4,false,20
198,tourist-adult,1,false,62
198,tourist-adult,2,false,62
198,tourist-senior,4,false,20
198,tourist-adult,3,false,60
198,tourist-senior,3,false,60
198,tourist-adult,2,false,60
198,tourist-adult,2,false,60
198,tourist-child,2,false,61
198,tourist-adult,1,false,62
198,tourist-adult,4,false,20
198,adult,4,false,20
198,tourist-adult,4,false,20
198,tourist-adult,2,true,60
198,tourist-adult,2,false,62
198,tourist-adult,1,false,60
198,tourist-adult,1,false,62
198,tourist-adult,1,false,60
198,tourist-child,1,false,62
198,tourist-child,3,true,62
198,tourist-adult,2,false,62
198,tourist-child,1,false,60
198,adult,4,false,20
198,senior,4,false,20
198,tourist-child,3,false,62
198,tourist-senior,1,false,60
198,child,3,true,62
198,tourist-adult,3,false,62
198,tourist-child,2,false,61
198,tourist-adult,1,false,62
198,tourist-adult,1,false,62
198,tourist-adult,1,false,62
198,tourist-child,3,false,60
198,tourist-senior,4,false,20
198,tourist-adult,1,false,62
198,tourist-adult,3,true,62
198,tourist-adult,1,false,62
198,tourist-adult,3,false,62
198,tourist-child,4,false,20
198,tourist-adult,1,false,60
198,senior,4,false,20
198,tourist-senior,1,false,62
198,tourist-child,1,false,62
198,tourist-adult,2,false,62
198,adult,4,false,20
198,tourist-adult,1,false,62
198,adult,4,false,20
198,tourist-adult,3,true,60
198,tourist-adult,2,false,62
198,adult,4,false,20
198,tourist-adult,2,false,60
198,tourist-adult,1,false,60
198,tourist-adult,2,false,60
198,tourist-senior,3,false,62
198,tourist-child,1,false,60
198,tourist-senior,4,false,20
198,tourist-adult,3,true,60
198,tourist-child,4,false,20
198,tourist-adult,1,false,62
198,tourist-adult,2,false,61
198,tourist-adult,2,false,60
198,tourist-adult,4,false,20
198,tourist-adult,1,false,62
198,adult,4,false,20
198,adult,4,false,20
198,adult,4,false,20
198,tourist-senior,4,false,20
198,tourist-adult,1,false,60
198,tourist-senior,2,false,62
198,adult,4,false,20
198,tourist-adult,2,false,61
198,adult,4,false,20
198,tourist-senior,3,false,60
198,tourist-child,3,false,60
198,tourist-child,3,false,62
198,adult,4,false,20
198,tourist-adult,1,false,60
198,child,1,true,60
198,tourist-adult,4,false,20
198,tourist-child,3,false,60
198,adult,4,false,20
198,tourist-adult,3,false,62
198,senior,1,false,62
198,child,2,false,60
198,tourist-child,1,false,60
198,tourist-senior,1,false,60
198,adult,4,false,20
198,tourist-child,4,false,20
198,tourist-adult,1,false,60
198,tourist-adult,2,true,60
198,tourist-senior,2,false,60
198,tourist-adult,3,false,62
198,tourist-adult,3,false,62
198,adult,4,false,20
198,senior,4,false,20
198,tourist-adult,3,false,62
198,adult,4,false,20
198,tourist-child,2,false,60
198,tourist-adult,4,false,20
198,tourist-adult,3,false,62
198,tourist-child,1,false,62
198,tourist-adult,3,false,62
198,tourist-senior,4,false,20
198,tourist-adult,3,false,60
198,tourist-adult,2,false,62
198,tourist-adult,4,false,20
198,tourist-senior,4,false,20
198,senior,3,true,62
198,child,3,false,60
198,tourist-senior,1,false,62
198,tourist-adult,4,false,20
198,tourist-senior,3,false,62
198,tourist-adult,3,false,62
198,tourist-child,3,false,62
198,adult,4,false,20
198,tourist-adult,2,false,62
198,tourist-adult,2,true,62
198,tourist-adult,2,false,62
198,adult,4,false,20
198,tourist-adult,1,true,62
198,tourist-child,4,false,20
198,adult,4,false,20
198,tourist-senior,4,false,20
198,tourist-adult,3,false,60
198,adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,3,false,62
199,tourist-senior,4,false,20
199,tourist-adult,1,true,60
199,adult,4,false,20
199,tourist-senior,2,false,60
199,tourist-adult,2,false,60
199,tourist-adult,2,false,60
199,tourist-senior,1,false,60
199,tourist-adult,4,false,20
199,tourist-adult,1,false,60
199,tourist-child,2,false,62
199,tourist-senior,1,false,60
199,tourist-adult,1,false,62
199,adult,4,false,20
199,tourist-adult,4,false,20
199,adult,4,false,20
199,tourist-adult,1,true,60
199,adult,4,false,20
199,tourist-adult,2,false,62
199,child,2,false,61
199,senior,2,false,61
199,tourist-adult,3,false,60
199,tourist-adult,4,false,20
199,tourist-adult,3,false,60
199,tourist-adult,2,false,61
199,adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-senior,4,false,20
199,tourist-adult,4,false,20
199,adult,4,false,20
199,child,1,false,62
199,adult,4,false,20
199,senior,4,false,20
199,tourist-child,2,false,62
199,senior,3,false,62
199,tourist-child,3,false,62
199,tourist-child,2,false,60
199,adult,4,false,20
199,tourist-child,4,false,20
199,tourist-adult,2,false,62
199,tourist-senior,3,false,60
199,adult,4,false,20
199,tourist-adult,1,false,60
199,tourist-senior,2,false,60
199,adult,4,false,20
199,tourist-adult,2,false,61
199,tourist-child,2,false,60
199,child,3,true,62
199,tourist-adult,4,false,20
199,tourist-adult,2,false,60
199,adult,4,false,20
199,tourist-adult,1,false,62
199,adult,4,false,20
199,tourist-adult,3,false,60
199,tourist-adult,1,false,60
199,tourist-adult,3,true,62
199,tourist-senior,3,false,60
199,tourist-child,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,3,false,62
199,tourist-child,1,false,62
199,tourist-adult,1,true,60
199,adult,4,false,20
199,tourist-child,2,false,62
199,tourist-adult,4,false,20
199,tourist-senior,3,false,60
199,tourist-adult,3,false,60
199,tourist-adult,3,false,60
199,adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,1,false,62
199,tourist-adult,4,false,20
199,tourist-child,3,true,60
199,tourist-senior,3,true,62
199,tourist-adult,1,false,62
199,tourist-senior,2,false,62
199,tourist-adult,4,false,20
199,tourist-adult,2,false,62
199,tourist-senior,3,false,60
199,tourist-adult,1,false,62
199,tourist-child,4,false,20
199,tourist-child,2,true,60
199,tourist-child,4,false,20
199,tourist-child,3,false,60
199,tourist-adult,4,false,20
199,tourist-adult,2,true,62
199,tourist-child,3,true,60
199,tourist-adult,1,false,60
199,tourist-senior,4,false,20
199,tourist-senior,4,false,20
199,tourist-adult,4,false,20
199,adult,4,false,20
199,tourist-adult,1,false,60
199,tourist-senior,1,true,60
199,adult,4,false,20
199,adult,4,false,20
199,tourist-senior,4,false,20
199,tourist-child,3,false,60
199,tourist-child,1,true,62
199,tourist-adult,2,false,62
199,tourist-adult,4,false,20
199,tourist-adult,4,false,20
199,child,3,false,62
199,tourist-senior,1,false,62
199,adult,4,false,20
199,adult,4,false,20
199,tourist-adult,4,false,20
199,adult,4,false,20
199,senior,1,false,62
199,tourist-child,4,false,20
199,tourist-adult,1,false,62
199,tourist-adult,1,false,60
199,adult,4,false,20
199,tourist-adult,3,false,60
199,tourist-senior,3,false,60
199,tourist-adult,2,false,62
199,tourist-adult,1,false,60
199,tourist-senior,2,false,60
199,tourist-adult,4,false,20
199,tourist-adult,4,false,20
199,tourist-adult,1,false,60
199,tourist-senior,4,false,20
199,child,4,false,20
199,adult,4,false,20
199,tourist-senior,2,false,60
199,tourist-senior,4,false,20
199,tourist-adult,2,false,62
199,tourist-child,4,false,20
199,adult,4,false,20
199,tourist-senior,4,false,20
199,adult,4,false,20
199,tourist-adult,3,true,60
199,tourist-adult,3,false,60
199,tourist-adult,2,false,62
